participant,blockID,trialID,condition,screenID,leftImage,rightImage,cue,congruency,correctObject,response,acc,rt
28,2,7,control,retrieval,NA,NA,NA,incongruent,image63,image63,TRUE,3002.5999999940395
28,2,7,control,retrieval,NA,NA,NA,incongruent,image384,image384,TRUE,849
28,2,8,control,memory,image110,image26,left,congruent,NA,NULL,FALSE,NA
28,2,8,control,memory,image26,image239,right,congruent,NA,right,TRUE,1948
28,2,8,control,memory,image26,image346,right,incongruent,NA,left,TRUE,1511.5
28,2,8,control,retrieval,NA,NA,NA,incongruent,image346,image346,TRUE,1571.4000000059605
28,2,8,control,retrieval,NA,NA,NA,congruent,image110,image110,TRUE,1947.7000000178814
28,2,8,control,retrieval,NA,NA,NA,congruent,image239,image239,TRUE,3504.800000011921
28,2,9,control,memory,image26,image216,right,incongruent,NA,left,TRUE,1460.0999999940395
28,2,9,control,memory,image284,image26,left,incongruent,NA,NULL,FALSE,NA
28,2,9,control,memory,image26,image182,right,incongruent,NA,left,TRUE,1222.0999999940395
28,2,9,control,retrieval,NA,NA,NA,incongruent,image216,image216,TRUE,2164.800000011921
28,2,9,control,retrieval,NA,NA,NA,incongruent,image182,image182,TRUE,4606.9000000059605
28,2,9,control,retrieval,NA,NA,NA,incongruent,image284,image284,TRUE,4383.9000000059605
28,2,10,control,memory,image111,image26,left,congruent,NA,NULL,FALSE,NA
28,2,10,control,memory,image26,image294,right,congruent,NA,right,TRUE,1185
28,2,10,control,memory,image26,image423,right,congruent,NA,left,FALSE,1411.1000000238419
28,2,10,control,retrieval,NA,NA,NA,congruent,image423,image423,TRUE,1924.5
28,2,10,control,retrieval,NA,NA,NA,congruent,image111,image111,TRUE,3155
28,2,10,control,retrieval,NA,NA,NA,congruent,image294,image294,TRUE,2658.2999999821186
28,2,11,control,memory,image26,image293,right,incongruent,NA,left,TRUE,1468.7000000178814
28,2,11,control,memory,image26,image408,right,congruent,NA,NULL,FALSE,NA
28,2,11,control,memory,image89,image26,left,congruent,NA,right,FALSE,1874
28,2,11,control,retrieval,NA,NA,NA,congruent,image408,image408,TRUE,4283
28,2,11,control,retrieval,NA,NA,NA,congruent,image89,image293,FALSE,9974.09999999404
28,2,11,control,retrieval,NA,NA,NA,incongruent,image293,image89,FALSE,2351.2999999821186
28,2,12,control,memory,image26,image370,right,incongruent,NA,left,TRUE,1887.199999988079
28,2,12,control,memory,image279,image26,left,incongruent,NA,right,TRUE,1522.0999999940395
28,2,12,control,memory,image26,image173,right,incongruent,NA,NULL,FALSE,NA
28,2,12,control,retrieval,NA,NA,NA,incongruent,image173,image178,FALSE,3010.699999988079
28,2,12,control,retrieval,NA,NA,NA,incongruent,image279,image279,TRUE,5128
28,2,12,control,retrieval,NA,NA,NA,incongruent,image370,image370,TRUE,925.5999999940395
28,2,13,control,memory,image68,image26,left,incongruent,NA,NULL,FALSE,NA
28,2,13,control,memory,image254,image26,left,incongruent,NA,NULL,FALSE,NA
28,2,13,control,memory,image26,image186,right,incongruent,NA,left,TRUE,1602.800000011921
28,2,13,control,retrieval,NA,NA,NA,incongruent,image186,image186,TRUE,2179.9000000059605
28,2,13,control,retrieval,NA,NA,NA,incongruent,image254,image254,TRUE,3048.5
28,2,13,control,retrieval,NA,NA,NA,incongruent,image68,image68,TRUE,658.1000000238419
28,2,14,control,memory,image26,image200,right,congruent,NA,right,TRUE,1397.4000000059605
28,2,14,control,memory,image420,image26,left,incongruent,NA,right,TRUE,1209.0999999940395
28,2,14,control,memory,image26,image314,right,congruent,NA,right,TRUE,1751.3999999761581
28,2,14,control,retrieval,NA,NA,NA,incongruent,image420,image420,TRUE,3956.5
28,2,14,control,retrieval,NA,NA,NA,congruent,image200,image200,TRUE,1030.5999999940395
28,2,14,control,retrieval,NA,NA,NA,congruent,image314,image314,TRUE,2170.300000011921
28,2,15,control,memory,image26,image181,right,incongruent,NA,left,TRUE,1505.9000000059605
28,2,15,control,memory,image26,image341,right,congruent,NA,right,TRUE,1641.5
28,2,15,control,memory,image305,image26,left,congruent,NA,left,TRUE,1401.5
28,2,15,control,retrieval,NA,NA,NA,incongruent,image181,image181,TRUE,3943
28,2,15,control,retrieval,NA,NA,NA,congruent,image341,image341,TRUE,2109.4000000059605
28,2,15,control,retrieval,NA,NA,NA,congruent,image305,image305,TRUE,1830.5
28,2,16,control,memory,image59,image26,left,congruent,NA,left,TRUE,1669.699999988079
28,2,16,control,memory,image26,image397,right,congruent,NA,NULL,FALSE,NA
28,2,16,control,memory,image195,image26,left,incongruent,NA,right,TRUE,1811.3999999761581
28,2,16,control,retrieval,NA,NA,NA,congruent,image59,image397,FALSE,2886.5
28,2,16,control,retrieval,NA,NA,NA,congruent,image397,image59,FALSE,4649.0999999940395
28,2,16,control,retrieval,NA,NA,NA,incongruent,image195,image195,TRUE,2994.800000011921
28,2,17,control,memory,image26,image28,right,congruent,NA,right,TRUE,1786.2000000178814
28,2,17,control,memory,image119,image26,left,congruent,NA,NULL,FALSE,NA
28,2,17,control,memory,image26,image419,right,incongruent,NA,left,TRUE,1859.5
28,2,17,control,retrieval,NA,NA,NA,congruent,image119,image119,TRUE,4941.199999988079
28,2,17,control,retrieval,NA,NA,NA,congruent,image28,image28,TRUE,1503.699999988079
28,2,17,control,retrieval,NA,NA,NA,incongruent,image419,image419,TRUE,1983.4000000059605
28,2,18,control,memory,image26,image58,right,congruent,NA,right,TRUE,1323.1000000238419
28,2,18,control,memory,image26,image308,right,congruent,NA,NULL,FALSE,NA
28,2,18,control,memory,image152,image26,left,incongruent,NA,right,TRUE,1373
28,2,18,control,retrieval,NA,NA,NA,congruent,image58,image308,FALSE,2516.5
28,2,18,control,retrieval,NA,NA,NA,incongruent,image152,image58,FALSE,7629.0999999940395
28,2,18,control,retrieval,NA,NA,NA,congruent,image308,image152,FALSE,5546.0999999940395
28,2,19,control,memory,image26,image172,right,congruent,NA,right,TRUE,1323.699999988079
28,2,19,control,memory,image26,image138,right,congruent,NA,right,TRUE,1211.1000000238419
28,2,19,control,memory,image26,image223,right,incongruent,NA,left,TRUE,1218.7999999821186
28,2,19,control,retrieval,NA,NA,NA,congruent,image138,image138,TRUE,4147.800000011921
28,2,19,control,retrieval,NA,NA,NA,incongruent,image223,image223,TRUE,9646.699999988079
28,2,19,control,retrieval,NA,NA,NA,congruent,image172,image172,TRUE,954.4000000059605
28,2,20,control,memory,image26,image416,right,incongruent,NA,left,TRUE,1611.4000000059605
28,2,20,control,memory,image12,image26,left,congruent,NA,left,TRUE,1627
28,2,20,control,memory,image26,image411,right,congruent,NA,right,TRUE,1482.7999999821186
28,2,20,control,retrieval,NA,NA,NA,congruent,image411,image411,TRUE,2118
28,2,20,control,retrieval,NA,NA,NA,congruent,image12,image12,TRUE,2207.5
28,2,20,control,retrieval,NA,NA,NA,incongruent,image416,image416,TRUE,663.2000000178814
28,3,1,retro,memory,image21,image287,left,incongruent,NA,right,TRUE,1251.300000011921
28,3,1,retro,memory,image153,image140,left,incongruent,NA,right,TRUE,1184.4000000059605
28,3,1,retro,memory,image329,image425,right,incongruent,NA,left,TRUE,1287.7000000178814
28,3,1,retro,retrieval,NA,NA,NA,incongruent,image21,image21,TRUE,2902.7999999821186
28,3,1,retro,retrieval,NA,NA,NA,incongruent,image425,image425,TRUE,2455.699999988079
28,3,1,retro,retrieval,NA,NA,NA,incongruent,image153,image153,TRUE,1336.7000000178814
28,3,2,retro,memory,image177,image113,right,incongruent,NA,left,TRUE,1474.5
28,3,2,retro,memory,image37,image190,left,congruent,NA,left,TRUE,1729.5
28,3,2,retro,memory,image132,image266,right,congruent,NA,right,TRUE,1528.199999988079
28,3,2,retro,retrieval,NA,NA,NA,congruent,image266,image266,TRUE,2785.5
28,3,2,retro,retrieval,NA,NA,NA,incongruent,image113,image113,TRUE,2176.7000000178814
28,3,2,retro,retrieval,NA,NA,NA,congruent,image37,image37,TRUE,8910.09999999404
28,3,3,retro,memory,image238,image347,left,congruent,NA,NULL,FALSE,NA
28,3,3,retro,memory,image213,image197,right,incongruent,NA,left,TRUE,1642.7999999821186
28,3,3,retro,memory,image306,image92,left,incongruent,NA,right,TRUE,1701.5
28,3,3,retro,retrieval,NA,NA,NA,incongruent,image197,image197,TRUE,1994.9000000059605
28,3,3,retro,retrieval,NA,NA,NA,incongruent,image306,NULL,FALSE,NA
28,3,3,retro,retrieval,NA,NA,NA,congruent,image238,image213,FALSE,319.90000000596046
28,3,4,retro,memory,image212,image208,right,congruent,NA,right,TRUE,1375
28,3,4,retro,memory,image178,image302,right,congruent,NA,right,TRUE,1677.9000000059605
28,3,4,retro,memory,image163,image424,left,congruent,NA,left,TRUE,1445.5999999940395
28,3,4,retro,retrieval,NA,NA,NA,congruent,image302,image302,TRUE,3286.0999999940395
28,3,4,retro,retrieval,NA,NA,NA,congruent,image163,image163,TRUE,3400.5999999940395
28,3,4,retro,retrieval,NA,NA,NA,congruent,image208,image208,TRUE,1982.2000000178814
28,3,5,retro,memory,image426,image399,left,incongruent,NA,left,FALSE,1632.800000011921
28,3,5,retro,memory,image30,image355,right,incongruent,NA,left,TRUE,1292.4000000059605
28,3,5,retro,memory,image147,image237,right,incongruent,NA,left,TRUE,1476.1000000238419
28,3,5,retro,retrieval,NA,NA,NA,incongruent,image237,image426,FALSE,6250.700000017881
28,3,5,retro,retrieval,NA,NA,NA,incongruent,image426,image30,FALSE,2468.399999976158
28,3,5,retro,retrieval,NA,NA,NA,incongruent,image355,image355,TRUE,663.2999999821186
28,3,6,retro,memory,image57,image278,left,congruent,NA,left,TRUE,1356.5999999940395
28,3,6,retro,memory,image155,image93,right,congruent,NA,NULL,FALSE,NA
28,3,6,retro,memory,image309,image40,right,incongruent,NA,left,TRUE,1301.0999999940395
28,3,6,retro,retrieval,NA,NA,NA,congruent,image93,image93,TRUE,2768.9000000059605
28,3,6,retro,retrieval,NA,NA,NA,congruent,image57,image57,TRUE,2157.300000011921
28,3,6,retro,retrieval,NA,NA,NA,incongruent,image40,image40,TRUE,3786.0999999940395
28,3,7,retro,memory,image358,image120,left,congruent,NA,left,TRUE,1775.300000011921
28,3,7,retro,memory,image365,image82,left,congruent,NA,left,TRUE,1402.9000000059605
28,3,7,retro,memory,image345,image10,left,incongruent,NA,right,TRUE,1255.800000011921
28,3,7,retro,retrieval,NA,NA,NA,congruent,image365,image365,TRUE,2473.199999988079
28,3,7,retro,retrieval,NA,NA,NA,incongruent,image345,image345,TRUE,1969
28,3,7,retro,retrieval,NA,NA,NA,congruent,image358,image358,TRUE,1650.3999999761581
28,3,8,retro,memory,image369,image290,right,congruent,NA,right,TRUE,1168.5
28,3,8,retro,memory,image171,image245,left,congruent,NA,left,TRUE,1549.9000000059605
28,3,8,retro,memory,image2,image176,right,incongruent,NA,left,TRUE,1234.9000000059605
28,3,8,retro,retrieval,NA,NA,NA,congruent,image290,image2,FALSE,6656
28,3,8,retro,retrieval,NA,NA,NA,congruent,image171,image171,TRUE,2077
28,3,8,retro,retrieval,NA,NA,NA,incongruent,image176,image176,TRUE,1233.3999999761581
28,3,9,retro,memory,image325,image22,left,incongruent,NA,right,TRUE,1369.5
28,3,9,retro,memory,image43,image217,right,congruent,NA,right,TRUE,1450.699999988079
28,3,9,retro,memory,image185,image226,right,incongruent,NA,left,TRUE,1685.5
28,3,9,retro,retrieval,NA,NA,NA,incongruent,image226,image226,TRUE,1988.4000000059605
28,3,9,retro,retrieval,NA,NA,NA,incongruent,image325,image325,TRUE,1725.300000011921
28,3,9,retro,retrieval,NA,NA,NA,congruent,image217,image217,TRUE,2385.7999999821186
28,3,10,retro,memory,image34,image323,left,incongruent,NA,right,TRUE,1409.300000011921
28,3,10,retro,memory,image159,image229,right,congruent,NA,NULL,FALSE,NA
28,3,10,retro,memory,image260,image379,right,congruent,NA,right,TRUE,1463.8999999761581
28,3,10,retro,retrieval,NA,NA,NA,incongruent,image34,image34,TRUE,2057.5
28,3,10,retro,retrieval,NA,NA,NA,congruent,image229,image229,TRUE,1840.6000000238419
28,3,10,retro,retrieval,NA,NA,NA,congruent,image379,image379,TRUE,1495
28,3,11,retro,memory,image382,image125,right,congruent,NA,right,TRUE,1469
28,3,11,retro,memory,image373,image263,right,congruent,NA,right,TRUE,1189.5
28,3,11,retro,memory,image60,image272,right,congruent,NA,right,TRUE,1864.199999988079
28,3,11,retro,retrieval,NA,NA,NA,congruent,image272,image272,TRUE,1269.7000000178814
28,3,11,retro,retrieval,NA,NA,NA,congruent,image263,image373,FALSE,5458.899999976158
28,3,11,retro,retrieval,NA,NA,NA,congruent,image125,image125,TRUE,1376.0999999940395
28,3,12,retro,memory,image96,image130,left,congruent,NA,left,TRUE,1460
28,3,12,retro,memory,image142,image13,left,congruent,NA,left,TRUE,1156.2000000178814
28,3,12,retro,memory,image393,image24,left,incongruent,NA,NULL,FALSE,NA
28,3,12,retro,retrieval,NA,NA,NA,incongruent,image393,image24,FALSE,1383.0999999940395
28,3,12,retro,retrieval,NA,NA,NA,congruent,image96,image96,TRUE,2778.199999988079
28,3,12,retro,retrieval,NA,NA,NA,congruent,image142,image142,TRUE,2176.5999999940395
28,3,13,retro,memory,image343,image395,right,congruent,NA,right,TRUE,1763.2999999821186
28,3,13,retro,memory,image300,image297,right,congruent,NA,NULL,FALSE,NA
28,3,13,retro,memory,image116,image5,left,congruent,NA,NULL,FALSE,NA
28,3,13,retro,retrieval,NA,NA,NA,congruent,image297,image343,FALSE,4635.299999982119
28,3,13,retro,retrieval,NA,NA,NA,congruent,image116,image116,TRUE,3946.5999999940395
28,3,13,retro,retrieval,NA,NA,NA,congruent,image395,image297,FALSE,866.9000000059605
28,3,14,retro,memory,image313,image126,right,incongruent,NA,NULL,FALSE,NA
28,3,14,retro,memory,image192,image286,right,incongruent,NA,left,TRUE,1806.199999988079
28,3,14,retro,memory,image390,image202,right,congruent,NA,right,TRUE,1576
28,3,14,retro,retrieval,NA,NA,NA,incongruent,image126,image286,FALSE,2835.4000000059605
28,3,14,retro,retrieval,NA,NA,NA,incongruent,image286,image126,FALSE,2614.600000023842
28,3,14,retro,retrieval,NA,NA,NA,congruent,image202,image202,TRUE,2644.199999988079
28,3,15,retro,memory,image328,image188,left,incongruent,NA,right,TRUE,1303.800000011921
28,3,15,retro,memory,image427,image115,left,incongruent,NA,NULL,FALSE,NA
28,3,15,retro,memory,image377,image422,left,congruent,NA,NULL,FALSE,NA
28,3,15,retro,retrieval,NA,NA,NA,incongruent,image328,image328,TRUE,2592.5999999940395
28,3,15,retro,retrieval,NA,NA,NA,incongruent,image427,image427,TRUE,8504
28,3,15,retro,retrieval,NA,NA,NA,congruent,image377,image377,TRUE,960.9000000059605
28,3,16,retro,memory,image77,image349,left,incongruent,NA,right,TRUE,1369.9000000059605
28,3,16,retro,memory,image166,image7,left,incongruent,NA,right,TRUE,1166.0999999940395
28,3,16,retro,memory,image144,image44,right,congruent,NA,right,TRUE,1498.2999999821186
28,3,16,retro,retrieval,NA,NA,NA,congruent,image44,image44,TRUE,2382.2999999821186
28,3,16,retro,retrieval,NA,NA,NA,incongruent,image166,image166,TRUE,3360.100000023842
28,3,16,retro,retrieval,NA,NA,NA,incongruent,image77,image77,TRUE,960.5999999940395
28,3,17,retro,memory,image154,image398,right,incongruent,NA,left,TRUE,1358.5
28,3,17,retro,memory,image276,image361,right,congruent,NA,right,TRUE,1501.2000000178814
28,3,17,retro,memory,image55,image296,right,congruent,NA,right,TRUE,1384.0999999940395
28,3,17,retro,retrieval,NA,NA,NA,incongruent,image398,image398,TRUE,2924
28,3,17,retro,retrieval,NA,NA,NA,congruent,image296,image361,FALSE,2193.800000011921
28,3,17,retro,retrieval,NA,NA,NA,congruent,image361,image296,FALSE,1831.5
28,3,18,retro,memory,image108,image157,right,incongruent,NA,left,TRUE,1317.199999988079
28,3,18,retro,memory,image9,image199,right,congruent,NA,right,TRUE,1399.2999999821186
28,3,18,retro,memory,image211,image285,right,incongruent,NA,left,TRUE,1412.0999999940395
28,3,18,retro,retrieval,NA,NA,NA,congruent,image199,image199,TRUE,3412.9000000059605
28,3,18,retro,retrieval,NA,NA,NA,incongruent,image157,image108,FALSE,3587.699999988079
28,3,18,retro,retrieval,NA,NA,NA,incongruent,image285,image211,FALSE,598
28,3,19,retro,memory,image391,image250,right,congruent,NA,NULL,FALSE,NA
28,3,19,retro,memory,image347,image401,left,incongruent,NA,right,TRUE,1272.5
28,3,19,retro,memory,image190,image129,left,incongruent,NA,right,TRUE,1955.5
28,3,19,retro,retrieval,NA,NA,NA,congruent,image250,image65,FALSE,5261
28,3,19,retro,retrieval,NA,NA,NA,incongruent,image347,image129,FALSE,3952.7000000178814
28,3,19,retro,retrieval,NA,NA,NA,incongruent,image190,image347,FALSE,957.1999999880791
28,3,20,retro,memory,image375,image168,right,congruent,NA,left,FALSE,1597.7000000178814
28,3,20,retro,memory,image240,image371,right,congruent,NA,right,TRUE,1582.800000011921
28,3,20,retro,memory,image197,image25,right,congruent,NA,right,TRUE,1100.800000011921
28,3,20,retro,retrieval,NA,NA,NA,congruent,image25,image25,TRUE,1232.300000011921
28,3,20,retro,retrieval,NA,NA,NA,congruent,image371,image371,TRUE,1587.5
28,3,20,retro,retrieval,NA,NA,NA,congruent,image168,image375,FALSE,1520.0999999940395
3,1,1,control,memory,image26,image76,right,incongruent,NA,left,TRUE,1612.1000001430511
3,1,1,control,memory,image264,image26,left,incongruent,NA,right,TRUE,1911.7999999523163
3,1,1,control,memory,image26,image38,right,incongruent,NA,left,TRUE,1319.5
3,1,1,control,retrieval,NA,NA,NA,incongruent,image76,image264,FALSE,4623.800000190735
3,1,1,control,retrieval,NA,NA,NA,incongruent,image264,image38,FALSE,6350.299999952316
3,1,1,control,retrieval,NA,NA,NA,incongruent,image38,NULL,FALSE,NA
3,1,2,control,memory,image26,image324,right,incongruent,NA,left,TRUE,1292.0999999046326
3,1,2,control,memory,image187,image26,left,congruent,NA,left,TRUE,1457.6000001430511
3,1,2,control,memory,image284,image26,left,congruent,NA,NULL,FALSE,NA
3,1,2,control,retrieval,NA,NA,NA,congruent,image284,image284,TRUE,3327.0999999046326
3,1,2,control,retrieval,NA,NA,NA,incongruent,image324,image324,TRUE,6980.299999952316
3,1,2,control,retrieval,NA,NA,NA,congruent,image187,image187,TRUE,4598.900000095367
3,1,3,control,memory,image405,image26,left,incongruent,NA,right,TRUE,1909.6000001430511
3,1,3,control,memory,image172,image26,left,incongruent,NA,right,TRUE,1792.4000000953674
3,1,3,control,memory,image26,image236,right,incongruent,NA,left,TRUE,1508.8999998569489
3,1,3,control,retrieval,NA,NA,NA,incongruent,image236,image236,TRUE,2217.300000190735
3,1,3,control,retrieval,NA,NA,NA,incongruent,image405,image405,TRUE,1684.6999998092651
3,1,3,control,retrieval,NA,NA,NA,incongruent,image172,image172,TRUE,6171.200000047684
3,1,4,control,memory,image26,image16,right,congruent,NA,right,TRUE,1572.6999998092651
3,1,4,control,memory,image26,image138,right,incongruent,NA,left,TRUE,1327.7000000476837
3,1,4,control,memory,image52,image26,left,congruent,NA,left,TRUE,1438.2000000476837
3,1,4,control,retrieval,NA,NA,NA,congruent,image16,image16,TRUE,2328.0999999046326
3,1,4,control,retrieval,NA,NA,NA,congruent,image52,image52,TRUE,2902.4000000953674
3,1,4,control,retrieval,NA,NA,NA,incongruent,image138,image138,TRUE,965.5
3,1,5,control,memory,image317,image26,left,incongruent,NA,right,TRUE,1950.7999999523163
3,1,5,control,memory,image346,image26,left,congruent,NA,NULL,FALSE,NA
3,1,5,control,memory,image226,image26,left,congruent,NA,left,TRUE,1237
3,1,5,control,retrieval,NA,NA,NA,incongruent,image317,image317,TRUE,4091.4000000953674
3,1,5,control,retrieval,NA,NA,NA,congruent,image226,image226,TRUE,2870.300000190735
3,1,5,control,retrieval,NA,NA,NA,congruent,image346,image346,TRUE,1383.7999999523163
